Student Id,Surname,minutes per week spent on elearning,Topic with highest time spend,Gender,Age,average grade over an acadmic year,NumOf_family mebers,play a sport activity,colledge acceptance
15736274,Prokhorova,751,Biology,Male,15,12,2,0,0
15627697,Alekseyeva,662,Biology,Male,15,16,2,1,0
15721585,Blacklock,628,Physics,Male,16,11,2,1,0
15639946,Sazonova,597,Physics,Female,17,17,3,0,1
15792176,Henty,698,Math,Female,17,18,1,1,0
15699450,Li,723,Biology,Male,18,15,2,1,0
15729954,Azuka,586,Biology,Female,17,18,3,0,1
15600103,Alexander,633,Physics,Female,15,11,1,1,0
15786200,Brock,564,Biology,Male,16,13,2,0,0
15797010,Shen,649,Biology,Female,16,8,2,0,0
15670172,Padovesi,622,Biology,Female,15,10,1,1,0
15627352,Bulgakov,459,Physics,Male,15,8,1,0,1
15622494,Mazzanti,718,Biology,Male,16,12,2,0,0
15585835,Lord,655,Math,Female,15,12,2,0,0
15595071,Ramos,696,Biology,Male,15,15,1,1,0
15628203,Pai,637,Biology,Female,15,13,1,0,0
15667190,Yuan,630,Math,Female,17,9,1,1,0
15780212,Mao,592,Biology,Male,15,9,1,0,0
15766869,Uspenskaya,634,Physics,Male,18,9,2,1,0
15775741,Powell,608,Biology,Female,18,16,2,1,0
15628170,Brown,565,Physics,Female,17,10,1,0,0
15701318,Poole,763,Math,Male,16,10,1,1,0
15710928,McChesney,665,Biology,Female,18,10,1,1,0
15682547,Lucchese,649,Biology,Male,17,8,1,1,0
15631170,Clements,695,Biology,Male,16,12,2,1,0
15648702,Yuriev,775,Physics,Male,18,11,2,1,0
15783444,Endrizzi,788,Biology,Female,15,15,1,1,0
15809178,Pan,569,Physics,Female,17,16,1,0,1
15806688,Manfrin,726,Math,Female,17,10,3,1,1
15576824,Kennedy,564,Physics,Female,17,15,3,1,1
15675422,Conway,544,Biology,Female,15,9,1,1,0
15681550,Lablanc,614,Biology,Female,15,17,1,1,0
15812628,Dodd,453,Physics,Female,16,8,1,0,0
15597951,Muir,471,Biology,Female,17,14,1,1,0
15807045,Milanesi,829,Physics,Female,15,13,1,0,0
15581748,Shen,754,Physics,Male,17,8,2,1,0
15770420,Dillon,749,Physics,Male,15,9,2,1,0
15608230,Hoelscher,667,Biology,Male,17,14,2,0,0
15730339,Bell,670,Math,Male,17,14,1,0,0
15712584,Liao,670,Biology,Female,18,13,2,1,0
15592816,Udokamma,623,Physics,Female,16,11,1,0,1
15641480,Sinnett,571,Biology,Male,16,13,1,0,0
15708505,Palerma,641,Physics,Female,16,15,2,1,0
15791131,Chimaijem,551,Physics,Female,18,16,1,0,0
15618225,Porter,741,Physics,Male,15,16,2,0,0
15644724,Fan,472,Biology,Male,15,9,2,1,0
15662098,Palmer,650,Math,Male,16,18,3,0,1
15723894,Younger,625,Biology,Male,16,14,1,0,0
15787699,Burke,650,Physics,Male,15,15,1,1,0
15687738,Nwagugheuzo,535,Biology,Female,17,12,2,0,0
15576126,Young,649,Biology,Female,17,13,1,1,0
15658889,Watson,689,Biology,Male,16,15,1,0,1
15667046,Tseng,694,Math,Male,15,16,1,0,0
15669957,Drake,655,Physics,Male,15,9,1,1,0
15655794,Hanna,620,Biology,Male,18,10,2,1,0
15599829,Padovesi,577,Biology,Female,17,12,2,1,0
15753332,Loftus,401,Physics,Male,15,8,1,0,1
15671124,Buccho,599,Biology,Male,15,13,1,1,0
15767474,Lorenzo,481,Biology,Female,15,8,3,1,1
15720671,Ibezimako,704,Biology,Male,17,10,2,1,0
15626787,Wei,698,Math,Female,17,18,1,0,1
15774491,Ross,480,Biology,Female,15,10,2,0,0
15579647,Oluchukwu,682,Biology,Male,18,11,1,1,0
15625522,Walker,700,Math,Male,17,18,2,1,0
15765806,Wu,492,Biology,Male,15,17,1,1,0
15566708,Chidalu,444,Biology,Female,15,16,2,0,1
15668347,Ingram,624,Biology,Male,15,15,2,0,0
15575214,Ch'en,709,Biology,Male,17,14,1,0,0
15591123,Iredale,557,Physics,Male,18,14,1,1,0
15573280,Gallagher,646,Physics,Male,16,13,2,1,0
15589018,Padilla,719,Physics,Male,15,15,2,1,0
15654495,Potter,706,Physics,Female,18,18,1,1,0
15597265,Mao,660,Biology,Male,16,12,2,1,0
15733876,Schneider,667,Biology,Male,18,18,2,1,0
15677217,Ibragimova,705,Biology,Male,16,8,1,1,0
15747265,Huang,598,Physics,Female,15,9,1,1,0
15713379,Anderson,669,Biology,Male,18,12,2,1,0
15730433,Nakayama,580,Physics,Female,16,8,1,0,1
15693347,Gardener,676,Biology,Female,16,16,2,1,0
15715465,Aksenova,714,Physics,Male,16,8,1,0,0
15680736,Milne,597,Physics,Female,18,14,2,1,0
15610765,Onwumelu,559,Biology,Male,16,10,2,0,0
15650034,Kudryashova,564,Biology,Female,16,9,1,1,0
15782468,Hart,850,Math,Male,17,14,2,1,1
15685109,Teng,689,Biology,Male,17,13,2,0,0
15776233,Kruglova,758,Physics,Female,15,9,1,0,1
15761141,Palerma,604,Math,Female,18,12,2,1,0
15781702,Brookes,733,Physics,Male,15,8,2,1,0
15790235,Hsing,778,Math,Male,18,18,2,1,0
15641416,Shaffer,732,Physics,Female,16,17,2,1,1
15775234,Laurie,646,Biology,Male,18,11,2,0,0
15659475,Chung,597,Biology,Female,15,18,2,0,0
15642202,Whitfield,821,Physics,Female,18,15,2,1,0
15771417,Thomas,640,Biology,Male,17,10,1,0,1
15585100,Rioux,511,Physics,Female,18,13,1,0,1
15700487,Osonduagwuike,805,Biology,Male,18,10,3,0,1
15726589,Matveyev,540,Physics,Male,15,15,1,0,0
15747503,Hayward,705,Math,Male,17,15,1,0,1
15595883,Nkemdirim,540,Physics,Male,17,9,1,1,0
15663826,Brim,532,Math,Female,17,16,1,1,0
15742820,Trevisano,535,Biology,Female,15,8,2,1,0
15624793,Soubeiran,627,Physics,Male,15,15,1,0,0
15597930,Wilson,646,Biology,Male,15,11,1,0,1
15665110,Helena,515,Biology,Female,18,8,1,1,0
15770719,Duncan,697,Biology,Female,17,14,1,1,0
15731327,Hale,652,Physics,Male,16,14,2,1,0
15576044,Macdonald,579,Physics,Male,17,13,1,0,0
15775662,McKay,760,Biology,Male,16,12,1,0,0
15646817,Chiekwugo,769,Biology,Male,17,17,2,0,0
15596060,Skinner,498,Math,Male,15,14,1,1,0
15723299,Sorokina,774,Biology,Male,17,10,1,1,1
15636982,Weller,705,Physics,Female,18,18,1,1,0
15751175,Bess,648,Biology,Female,17,17,2,1,0
15618936,MacDonald,688,Biology,Female,15,17,1,0,1
15787529,Gray,592,Math,Male,18,15,1,0,1
15780128,Ogbonnaya,705,Biology,Male,16,18,2,0,0
15615991,Udegbulam,654,Biology,Male,17,8,1,1,0
15757001,Mai,624,Biology,Female,16,8,2,1,0
15595388,Yeh,594,Biology,Female,17,17,2,1,0
15699550,Babbage,695,Math,Female,18,15,2,1,0
15581620,Franklin,597,Biology,Male,15,10,3,1,0
15600934,Randell,758,Biology,Female,16,17,1,0,1
15738672,Paterson,737,Physics,Female,15,8,2,0,0
15721307,Pickering,694,Physics,Male,15,12,2,0,0
15619280,Uspensky,683,Biology,Male,15,10,2,0,0
15768244,Macleod,538,Math,Female,17,12,2,1,0
15806837,Nnaife,669,Biology,Male,16,8,1,0,0
15643496,Randolph,730,Biology,Female,17,13,2,0,0
15813916,Kudryashova,622,Biology,Female,17,10,1,1,0
15626385,George,714,Math,Female,17,10,2,1,0
15603582,Robertson,569,Math,Female,16,8,1,0,0
15764351,Yuryeva,668,Physics,Female,18,11,1,1,0
15667938,Hurst,628,Biology,Male,15,15,2,1,0
15576360,Ch'iu,600,Biology,Male,15,10,1,1,0
15628813,King,693,Biology,Female,18,14,1,0,0
15584190,Esposito,704,Biology,Male,16,8,2,1,0
15716449,Fraser,527,Math,Male,18,10,1,0,0
15759913,Trentini,553,Physics,Male,18,14,2,1,0
15701555,Nicholls,575,Math,Male,18,13,2,1,0
15758482,Montalvo,626,Biology,Female,16,16,2,0,0
15758171,Tien,582,Biology,Male,18,17,1,1,0
15680346,Chuang,683,Math,Male,15,17,1,0,0
15649124,Fang,850,Biology,Male,18,15,1,0,0
15812917,Kosisochukwu,653,Math,Male,15,10,2,1,0
15768455,Young,679,Biology,Male,17,12,2,1,0
15703059,Scott,549,Physics,Female,15,18,1,1,0
15646196,Yeh,850,Math,Female,18,15,2,0,0
15585451,Vigano,558,Physics,Female,16,8,1,1,0
15714057,Windradyne,528,Math,Male,18,10,2,0,0
15748473,Curnow,801,Biology,Male,15,10,2,0,0
15785782,Ugonna,513,Math,Male,16,13,1,1,1
15693233,De Neeve,666,Physics,Male,16,14,2,1,0
15757521,Ricci,606,Biology,Male,17,18,1,1,0
15812513,Nnaife,599,Physics,Male,16,15,1,0,1
15674950,Ebelechukwu,544,Physics,Male,18,11,2,0,0
15678572,Keating,529,Math,Male,18,13,2,0,1
15713608,Tuan,850,Biology,Female,16,18,2,1,0
15579262,Shearston,497,Biology,Male,17,18,1,0,0
15610426,Tien,764,Biology,Female,15,16,1,1,0
15776454,Hamilton,603,Biology,Female,18,18,1,0,1
15771483,Arnold,609,Biology,Male,15,10,2,1,0
15648489,Ting,487,Biology,Male,18,13,1,1,1
15646609,Chao,748,Biology,Male,15,11,1,0,0
15693203,Powell,710,Math,Female,17,9,2,1,0
15813067,Williams,432,Physics,Female,18,8,1,0,1
15769829,Cheng,534,Math,Male,17,9,2,1,0
15662434,Zhdanova,607,Biology,Male,17,14,2,0,0
15773503,Tsai,551,Math,Male,16,16,2,0,0
15705890,Nebechukwu,674,Biology,Male,18,11,1,0,0
15711398,Fetherstonhaugh,525,Biology,Female,16,13,2,0,0
15752375,Ojiofor,645,Physics,Male,16,18,1,0,0
15659175,Severson,755,Biology,Female,17,11,2,0,0
15597033,Speight,708,Physics,Male,17,10,1,1,0
15590228,Greenwalt,715,Biology,Male,15,13,1,1,0
15631848,Grover,727,Biology,Female,18,11,1,1,0
15654211,Milani,559,Math,Female,18,14,1,1,0
15707968,Akobundu,545,Math,Male,17,10,2,0,1
15594084,Anderson,524,Biology,Male,18,17,2,0,0
15651093,Chien,707,Biology,Female,17,15,2,1,0
15798824,Kennedy,671,Math,Male,17,11,2,0,0
15671591,Castiglione,439,Math,Male,17,14,4,0,1
15707189,Marshall,667,Physics,Female,16,15,1,1,0
15733581,Duncan,831,Physics,Male,15,18,1,0,0
15641640,Uspenskaya,545,Math,Female,15,14,1,0,0
15585284,Thomson,604,Math,Female,17,12,1,1,0
15617866,Calabrese,657,Math,Male,15,16,2,1,0
15667751,Herrera,487,Math,Female,16,10,1,0,0
15669411,Muse,750,Physics,Female,16,14,1,0,1
15789425,Marsden,694,Physics,Female,15,13,2,0,1
15570943,Artemyeva,711,Physics,Female,18,12,1,1,0
15685829,McKay,551,Biology,Male,18,17,2,1,0
15721917,Chuang,559,Biology,Female,16,14,1,1,0
15776047,Nicholls,620,Biology,Female,15,14,2,1,0
15716024,Dennis,660,Math,Male,18,15,2,0,0
15675328,Knight,449,Biology,Female,18,18,2,0,0
15604314,Webb,703,Physics,Female,17,18,1,0,0
15658339,Pugliesi,795,Physics,Male,15,12,2,1,0
15630402,Nebechukwu,594,Biology,Female,16,9,1,1,0
15689616,Ward,586,Math,Male,15,8,1,0,0
15774224,Nixon,613,Physics,Female,17,15,2,0,0
15701291,Chidubem,601,Biology,Male,17,11,2,0,0
15719606,Rivers,657,Biology,Male,16,15,2,0,0
15644119,Sochima,531,Biology,Male,15,11,1,1,0
15646859,Heydon,621,Physics,Male,17,9,1,1,0
15606836,Lombardo,782,Biology,Female,18,17,1,1,0
15664150,Holland,528,Physics,Female,17,8,2,0,0
15624510,Tien,696,Biology,Male,17,18,1,0,1
15810944,Bryant,586,Biology,Female,16,11,2,0,0
15668575,Hao,626,Math,Female,15,10,3,1,1
15603246,Genovesi,498,Biology,Male,16,8,2,1,0
15804002,Kovalev,691,Biology,Female,16,11,1,1,0
15728773,Hsieh,568,Biology,Female,15,10,2,1,0
15598044,Debellis,715,Biology,Female,15,16,1,1,0
15694829,Chibueze,680,Physics,Male,15,8,1,1,0
15600575,Padovano,802,Math,Male,17,14,2,0,0
15727311,Yen,539,Biology,Female,15,8,2,1,0
15570769,Kibble,494,Biology,Male,17,10,1,1,0
15606274,Lori,594,Physics,Male,18,14,2,1,0
15746139,Enemuo,596,Biology,Male,15,17,1,0,0
15704987,Lu,649,Biology,Female,17,15,1,0,0
15628972,Nebeolisa,699,Physics,Male,16,11,3,1,1
15697686,Stewart,787,Biology,Female,17,17,2,1,0
15733883,Ward,604,Biology,Male,16,14,2,0,0
15617482,Milanesi,489,Physics,Female,16,13,1,0,1
15704583,Chikwado,651,Biology,Male,18,12,1,0,1
15621083,Douglas,698,Biology,Male,15,13,2,1,1
15649487,Sal,578,Physics,Female,16,13,2,0,1
15736760,Douglas,538,Math,Female,15,12,1,0,0
15714658,Yates,696,Biology,Female,18,18,2,1,0
15599081,Watt,507,Physics,Female,15,14,1,1,0
15705113,P'an,685,Math,Male,17,15,1,0,0
15631159,H?,705,Physics,Male,15,12,2,1,0
15792818,Perry,499,Physics,Female,16,13,1,0,0
15633531,Lavrov,717,Biology,Female,16,12,1,1,0
15744529,Chiekwugo,510,Biology,Male,15,9,2,1,0
15669656,Macdonald,632,Biology,Male,18,13,1,1,0
15581198,Jenkins,668,Physics,Female,15,15,1,0,1
15729054,Korovina,744,Physics,Male,18,9,1,1,0
15573452,Manning,663,Physics,Male,17,9,1,0,0
15776733,Wilson,638,Physics,Female,18,16,2,0,0
15724858,Begum,688,Biology,Female,16,17,1,0,1
15713144,Ingrassia,588,Math,Male,18,13,1,0,0
15690188,Maclean,631,Biology,Male,17,10,1,1,1
15689425,Olejuru,687,Math,Male,15,14,2,0,0
15671766,Enyinnaya,599,Biology,Male,15,13,1,1,0
15782806,Watson,718,Math,Male,18,14,2,0,0
15764419,Langdon,730,Biology,Male,16,10,2,1,0
15591915,Frolov,533,Biology,Female,17,13,1,1,1
15772798,Chikezie,711,Math,Female,17,13,2,1,0
15792008,Zetticci,555,Math,Female,16,15,2,1,0
15715541,Yang,850,Biology,Female,17,11,1,1,0
15639277,Lin,678,Biology,Female,15,18,1,0,0
15798850,Goddard,576,Biology,Male,18,12,2,0,0
15776348,Rogers,835,Physics,Male,18,14,1,0,1
15727696,Zubareva,592,Biology,Male,18,16,2,1,0
15793813,Onochie,774,Biology,Male,18,8,1,1,0
15694395,Ts'ui,620,Biology,Female,16,9,2,0,0
15764195,Newsom,519,Math,Male,17,9,1,1,0
15744919,Genovese,734,Math,Female,15,12,1,1,0
15671655,Thorpe,763,Physics,Male,17,18,2,1,1
15654901,Horton,733,Biology,Male,17,9,1,0,0
15649136,Williamson,650,Biology,Female,15,16,2,1,0
15775562,Shoobridge,538,Biology,Female,17,15,2,0,0
15807481,Peng,577,Biology,Female,15,17,1,1,0
15642885,Gray,792,Biology,Male,17,12,2,0,0
15789109,Watson,686,Biology,Female,17,12,1,1,1
15814004,Fyodorova,589,Biology,Male,17,10,2,1,0
15673619,Bazhenov,530,Biology,Male,15,17,1,0,0
15595135,Solomon,778,Physics,Female,15,16,1,0,0
15583681,Layh,616,Math,Male,15,12,2,1,0
15605000,John,550,Biology,Male,16,15,3,1,1
15718071,Tuan,655,Biology,Female,18,17,2,1,0
15679760,Slattery,721,Biology,Male,15,12,2,0,0
15654574,Onyekachi,499,Physics,Male,16,16,2,0,0
15577178,Genovese,511,Biology,Male,16,17,1,0,1
15595324,Daniels,579,Physics,Female,17,11,3,0,1
15756932,Caldwell,696,Math,Female,15,9,2,1,0
15726358,Chiemenam,681,Biology,Male,18,8,2,0,0
15595228,Wanliss,815,Biology,Male,17,18,1,1,1
15782530,Bruce,681,Math,Male,17,13,1,0,0
15592877,Wright,641,Math,Male,16,16,1,0,0
15651983,Fang,591,Biology,Female,15,13,1,1,1
15746737,Eames,565,Physics,Male,15,15,1,1,0
15774179,Sutherland,487,Biology,Male,15,15,2,1,0
15667265,Cavenagh,729,Biology,Male,17,16,1,1,0
15655123,Dumetolisa,505,Math,Female,15,16,3,0,1
15595917,Mackay,580,Biology,Female,16,17,1,1,0
15668385,Dellucci,642,Biology,Male,15,11,1,1,0
15709476,Kenyon,850,Math,Female,17,8,2,0,0
15711218,Parry,616,Physics,Male,15,13,2,0,0
15798659,Kennedy,526,Math,Female,16,11,2,0,0
15663939,Arnott,523,Physics,Male,16,10,1,1,0
15694946,Hanson,663,Biology,Male,17,9,2,1,0
15631912,T'ao,840,Biology,Male,18,11,1,0,0
15768816,Shen,570,Physics,Male,17,12,2,0,0
15682268,Steere,676,Physics,Female,17,10,1,0,1
15684801,Abbott,689,Biology,Male,17,11,3,0,1
15636428,Sutherland,703,Math,Female,15,13,1,0,1
15809823,Thurgood,491,Physics,Male,18,11,1,0,0
15699284,Johnson,584,Biology,Male,16,13,1,0,0
15786993,Lung,810,Biology,Female,16,12,2,1,0
15709441,Cocci,745,Math,Female,17,15,1,1,0
15710257,Matveyeva,625,Biology,Female,15,13,1,1,0
15582492,Moore,535,Biology,Female,15,15,1,0,0
15575694,Yobachukwu,729,Math,Female,18,12,2,0,0
15756820,Fleming,655,Biology,Female,17,16,1,1,0
15766289,Dickinson,751,Biology,Male,18,17,2,0,0
15593014,Evseyev,525,Biology,Male,17,11,1,1,0
15584545,Aksenov,532,Biology,Female,15,15,2,1,0
15675949,Fleming,696,Math,Female,16,16,2,1,0
15672091,Ulyanov,786,Physics,Female,16,11,2,0,0
15801658,Summers,580,Biology,Male,17,14,1,1,0
15706185,Clements,596,Physics,Male,18,18,2,1,0
15789863,Kazakova,683,Biology,Male,17,9,2,0,0
15720943,Pirozzi,747,Biology,Female,17,14,1,0,1
15697997,Jamieson,602,Biology,Male,16,11,1,1,1
15665416,Ferri,779,Biology,Male,18,16,1,1,0
15660200,Mai,551,Biology,Male,18,13,2,1,0
15619653,Hannaford,666,Biology,Male,16,18,1,0,1
15773447,Fomin,526,Math,Male,18,15,1,0,0
15739160,Mahon,849,Biology,Female,18,18,1,0,0
15689237,Shaw,471,Biology,Female,18,13,2,0,0
15679297,Volkova,628,Math,Male,17,10,1,0,0
15591433,Miles,674,Physics,Male,17,12,2,0,0
15642725,Madison,797,Biology,Male,16,17,1,1,0
15701962,Scott,590,Math,Female,16,16,2,0,0
15811613,Voss,588,Biology,Female,17,8,1,0,0
15741049,Colebatch,577,Biology,Male,15,15,2,1,0
15724423,Wilson,571,Biology,Female,15,15,2,0,0
15574305,T'ang,680,Biology,Male,15,11,1,1,0
15678168,Gibson,648,Math,Female,18,10,2,1,0
15697020,Hs?eh,618,Biology,Male,15,13,1,0,0
15610801,Pan,648,Physics,Male,17,13,1,1,0
15745232,Chikelu,759,Biology,Female,16,18,2,1,0
15722758,Allan,585,Biology,Male,18,13,2,0,0
15792102,Yefremova,774,Biology,Female,18,13,1,0,0
15675185,Chuang,697,Physics,Female,16,13,2,1,0
15801247,Fan,605,Math,Male,18,9,2,0,0
15725660,Dellucci,676,Biology,Male,17,14,1,0,0
15638963,Garran,678,Biology,Female,16,13,1,1,0
15800061,Moretti,495,Math,Female,16,15,3,0,1
15578006,Yao,787,Biology,Female,15,16,2,1,0
15668504,Lucchesi,770,Biology,Male,15,16,1,1,0
15687491,Nkemdilim,817,Physics,Male,15,17,1,0,1
15610403,Anderson,659,Biology,Male,17,11,2,0,0
15741094,Sagese,693,Biology,Male,15,17,2,1,0
15807909,Rubensohn,744,Biology,Male,17,10,2,0,0
15666141,Baldwin,829,Math,Female,16,9,2,1,0
15617134,Iqbal,716,Biology,Male,15,14,2,0,0
15783029,Monaldo,671,Biology,Male,18,13,2,1,0
15622833,Mahon,835,Physics,Female,16,15,2,0,0
15746422,Muir,636,Biology,Female,16,15,1,0,0
15750839,Burns,649,Math,Male,15,14,1,1,0
15749130,Dyer,621,Physics,Male,16,8,1,1,0
15779862,Lyons,658,Physics,Female,17,18,1,1,1
15767871,H?,784,Math,Male,18,13,2,1,0
15679651,Gardiner,783,Math,Female,15,14,1,0,0
15576219,Cameron,615,Biology,Male,15,17,2,1,0
15699247,Chapman,791,Biology,Female,18,11,2,1,1
15619087,Taylor,762,Biology,Male,17,11,1,1,0
15605327,Namatjira,607,Biology,Male,16,8,2,1,0
15610140,He,601,Biology,Female,17,8,2,0,0
15791174,Leibius,540,Math,Male,18,16,1,1,0
15602373,White,812,Biology,Male,16,15,2,0,0
15762605,Wall,685,Biology,Male,15,17,1,1,0
15598840,Moretti,680,Biology,Male,17,16,1,0,0
15744279,Patterson,680,Math,Female,18,10,2,1,0
15670619,Coppin,631,Biology,Female,16,10,2,0,0
15599533,Tsao,569,Biology,Female,15,12,2,1,0
15757837,Kao,584,Physics,Male,15,15,2,1,0
15697574,Stewart,582,Biology,Female,16,9,3,1,0
15578738,Tuan,609,Biology,Male,15,9,1,1,0
15762228,Barnes,506,Math,Male,18,11,2,0,0
15614827,Sun,503,Biology,Male,16,18,1,1,0
15789815,Fallaci,503,Biology,Female,15,18,2,0,0
15579781,Buccho,806,Physics,Male,17,12,1,0,0
15587013,Tien,653,Biology,Female,18,13,1,1,0
15570932,Pirozzi,666,Biology,Male,16,13,2,1,1
15794661,Liu,674,Math,Male,17,13,2,0,0
15581654,Long,798,Biology,Male,17,10,2,1,0
15644296,Scott,740,Biology,Female,18,13,1,0,0
15614420,Gerasimova,531,Physics,Female,16,11,2,1,0
15609653,Ifeatu,614,Physics,Female,17,16,1,0,1
15594577,De Luca,556,Biology,Male,17,18,2,1,0
15584114,Ogbonnaya,678,Physics,Female,16,11,2,1,0
15673367,Humffray,587,Physics,Male,15,8,1,0,0
15685576,Degtyaryov,527,Math,Female,17,16,2,1,0
15774727,Monaldo,757,Physics,Female,15,8,2,0,0
15694288,Cawthorne,468,Math,Male,18,12,2,0,0
15603319,Graham,693,Biology,Male,16,17,1,0,0
15759066,Carpenter,483,Biology,Female,18,13,1,0,1
15814816,Kambinachi,466,Biology,Male,18,10,1,0,1
15724402,Tyler,770,Biology,Female,16,15,2,0,0
15571059,Martin,734,Biology,Female,17,9,1,0,1
15674206,Walker,716,Biology,Female,17,18,2,1,0
15715160,Khan,439,Biology,Male,17,17,2,1,0
15730448,Iroawuchi,538,Physics,Male,18,16,1,1,0
15662067,Summers,743,Biology,Male,18,12,1,0,0
15779581,Bottrill,734,Math,Female,15,8,2,1,1
15662901,Hu,656,Biology,Male,17,16,2,1,0
15689751,Jones,666,Biology,Female,18,16,1,0,0
15667742,Vincent,627,Math,Male,18,16,1,1,0
15738448,Sanford,480,Physics,Female,17,17,2,0,0
15680243,Brown,792,Biology,Male,16,12,1,0,0
15745083,Lei,613,Physics,Male,16,8,1,0,1
15708228,Toscani,476,Physics,Male,15,8,1,0,0
15628523,Chien,539,Biology,Female,18,14,2,1,0
15708196,Uchenna,696,Math,Male,16,14,1,1,0
15735549,Lori,810,Physics,Male,18,10,2,1,0
15809347,Fanucci,763,Physics,Male,17,10,1,0,0
15660866,Chimaobim,640,Biology,Female,17,9,2,0,0
15766609,Jowers,655,Biology,Female,16,14,2,0,0
15654230,Miller,526,Physics,Male,15,12,1,0,0
15794566,Kirsova,678,Biology,Female,15,10,2,1,1
15800890,T'ien,554,Biology,Female,18,18,2,1,0
15697424,Ku,597,Math,Female,18,14,1,1,1
15724536,Chin,560,Math,Female,18,10,2,1,0
15735878,Law,850,Physics,Female,16,12,1,0,1
15707596,Chung,546,Physics,Female,17,18,2,1,1
15657163,Cockrum,623,Physics,Male,16,18,2,0,0
15622478,Greaves,698,Biology,Female,16,14,3,0,1
15779529,Grant,620,Biology,Male,18,16,2,1,0
15636023,O'Donnell,619,Biology,Female,17,18,1,1,1
15582066,Maclean,561,Biology,Male,17,16,1,1,0
15666675,Hsieh,753,Biology,Female,17,14,1,1,0
15732987,Hs?,721,Math,Male,15,17,1,0,0
15789432,Mazzanti,451,Biology,Male,15,16,2,0,0
15663161,Chiu,680,Physics,Female,15,9,1,0,1
15694879,Reeves,590,Math,Female,17,17,2,0,0
15593715,Castiglione,634,Physics,Male,15,15,1,0,0
15575002,Ferguson,676,Biology,Male,18,18,1,0,0
15622171,Nnamdi,642,Biology,Male,16,8,2,0,0
15795224,Wu,760,Biology,Male,17,9,1,0,1
15685346,Chu,736,Math,Female,15,12,1,1,0
15691808,King,656,Biology,Male,16,18,1,0,0
15721007,Charlton,776,Physics,Male,18,18,1,0,1
15794253,Marsh,832,Math,Female,18,9,2,1,0
15694453,Walker,631,Physics,Male,18,14,2,1,0
15813113,Chang,795,Math,Female,17,13,1,0,1
15614187,Pottinger,648,Physics,Female,18,8,2,1,0
15619407,Buckley,615,Biology,Male,15,14,1,1,0
15646227,Folliero,682,Biology,Female,18,11,1,0,0
15660541,Olisanugo,694,Biology,Male,15,16,1,0,0
15753874,Kent,694,Biology,Male,17,14,1,1,0
15617877,Jessop,607,Biology,Male,16,14,2,1,0
15772073,Hodge,664,Biology,Male,18,16,1,0,1
15701537,Ignatiev,756,Biology,Male,15,18,1,1,1
15736228,Chambers,645,Biology,Female,17,9,1,1,0
15780572,Mansom,653,Math,Male,17,8,2,0,0
15769596,Yen,710,Physics,Female,15,15,2,0,1
15586996,Azikiwe,697,Biology,Female,16,15,2,1,0
15722061,Allen,619,Physics,Female,15,8,2,0,0
15638003,Komarova,648,Math,Male,17,18,1,1,0
15775590,Mackay,482,Physics,Female,16,8,1,0,1
15730688,Yu,548,Biology,Female,18,18,2,1,1
15753102,Curtis,752,Math,Male,17,8,1,0,0
15810075,Fang,648,Biology,Female,16,11,2,1,1
15723373,Page,643,Math,Female,15,8,1,0,0
15795298,Olisaemeka,573,Physics,Female,16,11,2,1,0
15584320,Brennan,686,Biology,Female,17,15,1,0,0
15724161,Sutton,644,Biology,Female,17,15,4,0,1
15750056,Hyde,702,Biology,Female,17,14,1,1,0
15609637,Nkemakolam,652,Biology,Male,16,8,2,1,0
15794493,Chimaijem,641,Math,Male,17,15,2,1,0
15569641,Sung,692,Physics,Female,15,10,1,0,1
15815236,Chiganu,574,Math,Male,17,12,2,0,0
15811177,Beneventi,643,Biology,Female,16,8,1,0,0
15680587,Esposito,834,Biology,Male,16,18,1,0,0
15672821,Owen,591,Biology,Male,15,14,2,1,0
15767681,Smalley,470,Math,Male,17,14,2,1,0
15600379,Hsiung,608,Math,Male,15,15,1,1,0
15801336,Ch'ang,649,Physics,Female,15,12,1,1,1
15721592,Barton,665,Biology,Female,18,8,2,0,0
